"Date","Price","Open","High","Low","Vol.","Change %"
"04/07/2025","4,200.0","4,150.0","4,200.0","4,060.0","0.45K","1.20%"
"04/04/2025","4,150.0","4,150.0","4,388.0","4,150.0","20.63K","-1.19%"
"04/03/2025","4,200.0","4,452.0","4,540.0","4,200.0","2.60K","-7.49%"
"04/02/2025","4,540.0","4,300.0","4,550.0","4,240.0","0.26K","2.51%"
"03/28/2025","4,429.0","4,371.0","4,429.0","4,371.0","2.97K","-1.58%"
"03/27/2025","4,500.0","4,500.0","4,500.0","4,500.0","1.11K","-0.64%"
"03/26/2025","4,529.0","4,529.0","4,529.0","4,529.0","0.64K","-1.11%"
"03/25/2025","4,580.0","4,580.0","4,580.0","4,580.0","0.10K","2.92%"
"03/24/2025","4,450.0","4,450.0","4,650.0","4,430.0","2.18K","0.00%"
"03/21/2025","4,450.0","4,449.0","4,500.0","4,430.0","2.53K","0.02%"
"03/20/2025","4,449.0","4,398.0","4,500.0","4,107.0","2.02K","1.11%"
"03/19/2025","4,400.0","3,970.0","4,400.0","3,970.0","0.90K","4.76%"
"03/18/2025","4,200.0","4,088.0","4,200.0","3,952.0","0.90K","2.44%"
"03/17/2025","4,100.0","3,955.0","4,100.0","3,930.0","0.33K","4.33%"
"03/14/2025","3,930.0","3,951.0","4,117.0","3,930.0","12.46K","-0.51%"
"03/13/2025","3,950.0","3,952.0","4,000.0","3,950.0","2.84K","0.00%"
"03/12/2025","3,950.0","4,000.0","4,000.0","3,950.0","0.35K","-1.50%"
"03/11/2025","4,010.0","4,002.0","4,010.0","4,000.0","0.51K","0.25%"
"03/07/2025","4,000.0","4,000.0","4,002.0","4,000.0","1.09K","-0.50%"
"03/06/2025","4,020.0","4,020.0","4,020.0","4,020.0","0.01K","0.00%"
"03/05/2025","4,020.0","4,025.0","4,025.0","4,020.0","0.08K","0.00%"
"03/04/2025","4,020.0","4,100.0","4,100.0","4,020.0","1.00K","-1.95%"
"03/03/2025","4,100.0","4,071.0","4,100.0","4,050.0","1.56K","0.02%"
"02/28/2025","4,099.0","4,125.0","4,150.0","4,050.0","4.47K","-2.40%"
