"Date","Price","Open","High","Low","Change %"
"09/23/2022","6.970","6.970","6.970","6.970","-0.29%"
"09/22/2022","6.990","6.970","6.990","6.970","0.29%"
"09/21/2022","6.970","6.970","6.970","6.970","0.00%"
"09/20/2022","6.970","6.950","6.970","6.950","0.29%"
"09/19/2022","6.950","6.950","6.950","6.950","-0.36%"
"09/16/2022","6.975","6.950","6.975","6.950","0.14%"
"09/15/2022","6.965","6.940","6.965","6.940","0.36%"
"09/14/2022","6.940","6.940","6.940","6.940","-0.22%"
"09/13/2022","6.955","6.940","7.000","6.940","-0.14%"
"09/12/2022","6.965","6.950","6.985","6.925","-0.29%"
"09/09/2022","6.985","6.975","6.985","6.950","-0.36%"
"09/08/2022","7.010","6.975","7.010","6.950","0.50%"
"09/07/2022","6.975","6.980","7.040","6.950","-0.92%"
"09/06/2022","7.040","6.970","7.045","6.950","1.44%"
"09/05/2022","6.940","6.975","7.015","6.940","-0.36%"
"09/02/2022","6.965","6.980","7.000","6.950","0.43%"
"09/01/2022","6.935","6.895","6.935","6.880","0.80%"
"08/31/2022","6.880","6.865","6.880","6.865","0.07%"
"08/30/2022","6.875","6.880","6.880","6.875","-0.07%"
"08/29/2022","6.880","6.915","6.915","6.860","0.00%"
"08/26/2022","6.880","6.950","6.950","6.880","-0.51%"
"08/25/2022","6.915","6.950","6.950","6.880","-0.14%"
"08/24/2022","6.925","6.925","6.925","6.925","0.00%"
"08/23/2022","6.925","6.980","6.980","6.925","0.65%"
"08/22/2022","6.880","6.855","6.880","6.855","0.00%"
"08/19/2022","6.880","6.855","6.880","6.855","0.00%"
"08/18/2022","6.880","6.840","6.880","6.840","0.07%"
"08/17/2022","6.875","6.840","6.875","6.800","0.51%"
"08/16/2022","6.840","6.800","6.845","6.800","0.59%"
"08/15/2022","6.800","6.825","6.825","6.800","0.00%"
"08/12/2022","6.800","6.825","6.825","6.800","-1.45%"
"08/11/2022","6.900","6.900","6.900","6.900","0.00%"
